seq1_id,seq2_id,tm_score
d1914a2,d1d5ta2,0.363166868686676
d1914a2,d1d5ya2,0.30041587352752686
d1914a2,d1d5ya3,0.28990423679351807
d1914a2,d1d7qa_,0.4641816020011902
d1914a2,d1d8ba_,0.3089958727359772
d1914a2,d1d8ka_,0.4800001382827759
d1914a2,d1d8wa_,0.3111228942871094
d1914a2,d1daba_,0.17561016976833344
d1914a2,d1dbha1,0.38340887427330017
d1914a2,d1dbqa_,0.3211251199245453
d1914a2,d1dbwa_,0.3525056838989258
d1914a2,d1dcea1,0.3542352318763733
d1914a2,d1dcea2,0.3661232590675354
d1914a2,d1dcea3,0.21847519278526306
d1914a2,d1dcia_,0.4152641296386719
d1914a2,d1dcsa_,0.2943638563156128
d1914a2,d1dcza_,0.29581427574157715
d1914a2,d1dd9a_,0.29437533020973206
d1914a2,d1ddba_,0.4760943055152893
d1914a2,d1ddga1,0.3219561278820038
d1914a2,d1ddza2,0.3253224194049835
d1914a2,d1deca_,0.25830233097076416
d1914a2,d1deka_,0.28340619802474976
d1914a2,d1dg6a_,0.41601914167404175
d1914a2,d1dgsa1,0.19537845253944397
d1914a2,d1di2a_,0.36847472190856934
d1914a2,d1diva1,0.34394437074661255
d1914a2,d1dk8a_,0.44759947061538696
d1914a2,d1dkga1,0.2974300980567932
d1914a2,d1dkia_,0.2909247577190399
d1914a2,d1dl0a_,0.20226401090621948
d1914a2,d1dl2a_,0.22266462445259094
d1914a2,d1dl5a1,0.3290140628814697
d1914a2,d1dl6a_,0.4238171875476837
d1914a2,d1dlja1,0.34866005182266235
d1914a2,d1dlpa2,0.3381217122077942
d1914a2,d1dlwa_,0.36160531640052795
d1914a2,d1dmca_,0.37231338024139404
d1914a2,d1dmga_,0.3261409103870392
d1914a2,d1dmla1,0.3147771656513214
d1914a2,d1dmla2,0.2466890513896942
d1914a2,d1dmua_,0.26862695813179016
d1914a2,d1dnla_,0.3265846371650696
d1914a2,d1dofa_,0.19996343553066254
d1914a2,d1dova_,0.3427495062351227
d1914a2,d1dp7p_,0.5013557076454163
d1914a2,d1dpja_,0.23257678747177124
d1914a2,d1dq3a2,0.38934171199798584
d1914a2,d1dq3a3,0.3791245222091675
d1914a2,d1dq3a4,0.29823076725006104
d1914a2,d1droa_,0.4270675778388977
d1914a2,d1drua1,0.3142167925834656
d1914a2,d1drua2,0.3489178419113159
d1914a2,d1ds1a_,0.2123180627822876
d1914a2,d1dt9a2,0.4119953513145447
d1914a2,d1dt9a3,0.4554084241390228
d1914a2,d1dtdb_,0.32027193903923035
d1914a2,d1dvka_,0.3467906713485718
d1914a2,d1dvoa_,0.33678901195526123
d1914a2,d1dw0a_,0.43130749464035034
d1914a2,d1dx5i2,0.2351023107767105
d1914a2,d1dx5i3,0.25633004307746887
d1914a2,d1dxya2,0.2835080325603485
d1914a2,d1dyna_,0.48354315757751465
d1914a2,d1dz3a_,0.26955902576446533
d1914a2,d1dzfa1,0.34322962164878845
d1914a2,d1dzfa2,0.3165474236011505
d1914a2,d1dzka_,0.3629451394081116
d1914a2,d1e0ba_,0.3167416453361511
d1914a2,d1e0ca1,0.3203369379043579
d1914a2,d1e0ca2,0.2949015498161316
d1914a2,d1e0fi_,0.274264395236969
d1914a2,d1e0na_,0.31050634384155273
d1914a2,d1e0ta1,0.2902442216873169
d1914a2,d1e0ta3,0.3113347589969635
d1914a2,d1e2wa1,0.3992798626422882
d1914a2,d1e5ba_,0.3425995707511902
d1914a2,d1e5da2,0.29337525367736816
d1914a2,d1e5ka_,0.3162236213684082
d1914a2,d1e5xa_,0.2097606062889099
d1914a2,d1e6ca_,0.3086293935775757
d1914a2,d1e6ia_,0.4494934678077698
d1914a2,d1e7la1,0.33491772413253784
d1914a2,d1e7la2,0.32675522565841675
d1914a2,d1e7ua2,0.3902699053287506
d1914a2,d1e7ua3,0.45232707262039185
d1914a2,d1e7ua4,0.3229401409626007
d1914a2,d1e88a3,0.3729438781738281
d1914a2,d1e8ca1,0.3219079375267029
d1914a2,d1e8ca2,0.28336167335510254
d1914a2,d1e8ca3,0.3531838655471802
d1914a2,d1e8pa_,0.2659718990325928
d1914a2,d1e9ga_,0.3131296634674072
d1914a2,d1ea5a_,0.21654856204986572
d1914a2,d1eaic_,0.30414125323295593
d1914a2,d1eaqa_,0.5061878561973572
d1914a2,d1eara1,0.2259424924850464
d1914a2,d1eaza_,0.4916495680809021
d1914a2,d1eb6a_,0.3303992748260498
d1914a2,d1ecfa2,0.40061524510383606
d1914a2,d1ecma_,0.3769334554672241
d1914a2,d1ecsa_,0.3423154354095459
d1914a2,d1ecwa_,0.49412429332733154
d1914a2,d1ed7a_,0.26889654994010925
d1914a2,d1edqa1,0.3651893734931946
d1914a2,d1edqa2,0.19624212384223938
d1914a2,d1edqa3,0.2960299253463745
d1914a2,d1ee6a_,0.27625080943107605
d1914a2,d1ee8a2,0.34045618772506714
d1914a2,d1eeja1,0.2738577723503113
d1914a2,d1eeja2,0.29183459281921387
d1914a2,d1eerb2,0.3514726161956787
d1914a2,d1ef1c_,0.44669586420059204
d1914a2,d1efdn_,0.282961905002594
d1914a2,d1efpa1,0.2512739598751068
d1914a2,d1efva1,0.30657950043678284
d1914a2,d1efvb_,0.23679305613040924
d1914a2,d1eg3a1,0.4723966717720032
d1914a2,d1eg3a2,0.45345163345336914
d1914a2,d1eg3a3,0.3713309168815613
d1914a2,d1egaa2,0.4164157509803772
d1914a2,d1egra_,0.32375627756118774
d1914a2,d1egwa_,0.4850695729255676
d1914a2,d1ehia1,0.27069520950317383
d1914a2,d1ehia2,0.24986927211284637
d1914a2,d1ehsa_,0.4071062505245209
d1914a2,d1ei5a1,0.3016209900379181
d1914a2,d1ei5a2,0.22821815311908722
d1914a2,d1eita_,0.2811668813228607
d1914a2,d1ej0a_,0.3168768882751465
d1914a2,d1ej5a_,0.4703271687030792
d1914a2,d1ek8a_,0.30939698219299316
d1914a2,d1ek9a_,0.1864430159330368
d1914a2,d1ekea_,0.3600125312805176
d1914a2,d1ekza_,0.36603569984436035
d1914a2,d1el0a_,0.5602633953094482
d1914a2,d1elja_,0.33299684524536133
d1914a2,d1elua_,0.2929759621620178
d1914a2,d1elva2,0.31432685256004333
d1914a2,d1em8b_,0.2539413273334503
d1914a2,d1emsa2,0.42880693078041077
d1914a2,d1enfa1,0.3107779622077942
d1914a2,d1enwa_,0.41940033435821533
d1914a2,d1eo0a_,0.40977349877357483
d1914a2,d1eoka_,0.33134597539901733
d1914a2,d1ep3a_,0.3102263808250427
d1914a2,d1ep3b1,0.31502029299736023
d1914a2,d1epwa3,0.20066648721694946
d1914a2,d1eq1a_,0.3651154041290283
d1914a2,d1eq9a_,0.27723032236099243
d1914a2,d1et9a2,0.2575158476829529
d1914a2,d1eu1a2,0.26853102445602417
d1914a2,d1eu8a_,0.2896493375301361
d1914a2,d1ev0a_,0.31677794456481934
d1914a2,d1evya1,0.24719147384166718
d1914a2,d1ewfa1,0.3198501467704773
d1914a2,d1ewqa1,0.17278018593788147
d1914a2,d1ewqa3,0.30701345205307007
d1914a2,d1ewsa_,0.3330722451210022
d1914a2,d1exea_,0.403014600276947
d1914a2,d1exka_,0.2900017499923706
d1914a2,d1exra_,0.32471245527267456
d1914a2,d1exta2,0.30185747146606445
d1914a2,d1eyfa_,0.3944949507713318
d1914a2,d1eyva_,0.34135299921035767
d1914a2,d1ezga_,0.22729262709617615
d1914a2,d1ezwa_,0.2057999223470688
d1914a2,d1f00i1,0.3590320348739624
d1914a2,d1f00i2,0.3613298237323761
d1914a2,d1f00i3,0.25209537148475647
d1914a2,d1f0la2,0.26198655366897583
d1914a2,d1f0xa1,0.31971508264541626
d1914a2,d1f20a1,0.23131242394447327
d1914a2,d1f20a2,0.31378084421157837
d1914a2,d1f2la_,0.533209502696991
d1914a2,d1f2na_,0.3144937753677368
d1914a2,d1f2qa1,0.34707653522491455
d1914a2,d1f35a_,0.23302769660949707
d1914a2,d1f3ua_,0.4728921055793762
d1914a2,d1f44a2,0.24727880954742432
d1914a2,d1f45b_,0.43121734261512756
d1914a2,d1f5na1,0.2629542350769043
d1914a2,d1f5na2,0.31045714020729065
d1914a2,d1f5xa_,0.3367059826850891
d1914a2,d1f74a_,0.2469647079706192
d1914a2,d1f7ca_,0.43006813526153564
d1914a2,d1f7ua2,0.25581541657447815
d1914a2,d1f86a_,0.49731242656707764
d1914a2,d1f8fa1,0.36009514331817627
d1914a2,d1f8fa2,0.36336976289749146
d1914a2,d1f94a_,0.4476200342178345
d1914a2,d1f97a2,0.38686907291412354
d1914a2,d1f9va_,0.3501904010772705
d1914a2,d1fafa_,0.38312798738479614
d1914a2,d1faoa_,0.44246578216552734
d1914a2,d1fc6a3,0.20359143614768982
d1914a2,d1fc6a4,0.3029112219810486
d1914a2,d1fcda1,0.27123838663101196
d1914a2,d1fcda3,0.3958921432495117
d1914a2,d1fcqa_,0.3648985028266907
d1914a2,d1fcya_,0.3491128087043762
d1914a2,d1fd3a_,0.3492470979690552
d1914a2,d1fd9a_,0.2847591042518616
d1914a2,d1feca1,0.2666456997394562
d1914a2,d1feca2,0.28891685605049133
d1914a2,d1feca3,0.332409530878067
d1914a2,d1feua_,0.2664944529533386
d1914a2,d1ffgb_,0.2858113646507263
d1914a2,d1ffya1,0.2608466148376465
d1914a2,d1ffya2,0.24959099292755127
d1914a2,d1ffya3,0.273487389087677
d1914a2,d1fg7a_,0.25100216269493103
d1914a2,d1fhoa_,0.39903777837753296
d1914a2,d1fioa_,0.2715071737766266
d1914a2,d1fita_,0.39590585231781006
d1914a2,d1fiua_,0.3023427128791809
d1914a2,d1fjha_,0.2718191146850586
d1914a2,d1fjra_,0.34093067049980164
d1914a2,d1fk5a_,0.3641853332519531
d1914a2,d1flca1,0.28753289580345154
d1914a2,d1fltx_,0.3364141583442688
d1914a2,d1fm0d_,0.38635388016700745
d1914a2,d1fm0e_,0.33921611309051514
d1914a2,d1fmba_,0.2376384437084198
d1914a2,d1fmca_,0.2573755979537964
d1914a2,d1fmja_,0.1842828392982483
d1914a2,d1fmta1,0.30352795124053955
d1914a2,d1fmta2,0.25984591245651245
d1914a2,d1fn9a_,0.3320252299308777
d1914a2,d1fnfa1,0.36733686923980713
d1914a2,d1fnoa4,0.27195748686790466
d1914a2,d1fo5a_,0.306223601102829
d1914a2,d1fo8a_,0.33497709035873413
d1914a2,d1foea1,0.4120498299598694
d1914a2,d1fp0a1,0.3848792016506195
d1914a2,d1fp2a2,0.24774962663650513
d1914a2,d1fp3a_,0.3281162977218628
d1914a2,d1fpoa1,0.37036141753196716
d1914a2,d1fpoa2,0.3415048122406006
d1914a2,d1fpza_,0.4162328541278839
d1914a2,d1fr3a_,0.2912091612815857
d1914a2,d1fs1b2,0.35825055837631226
d1914a2,d1fsea_,0.3136001527309418
d1914a2,d1fsua_,0.29155027866363525
d1914a2,d1ft9a1,0.26523637771606445
d1914a2,d1ftpa_,0.411607563495636
d1914a2,d1ftra1,0.35154640674591064
d1914a2,d1ftra2,0.33338168263435364
d1914a2,d1fu3a_,0.27500075101852417
d1914a2,d1fvga_,0.2941809594631195
d1914a2,d1fvia1,0.2370731681585312
d1914a2,d1fvia2,0.280086874961853
d1914a2,d1fx2a_,0.277057409286499
d1914a2,d1fx7a3,0.27879056334495544
d1914a2,d1fxka_,0.34532687067985535
d1914a2,d1fxkc_,0.3267226815223694
d1914a2,d1fxoa_,0.2076338827610016
d1914a2,d1fyhb1,0.41160744428634644
d1914a2,d1g0da1,0.406633198261261
d1914a2,d1g0da2,0.4338812828063965
d1914a2,d1g1ta2,0.3087867796421051
d1914a2,d1g25a_,0.5314091444015503
d1914a2,d1g2ha_,0.3249063491821289
d1914a2,d1g2na_,0.3639025092124939
d1914a2,d1g2ra_,0.3647949695587158
d1914a2,d1g3ka_,0.333929181098938
d1914a2,d1g3pa1,0.33089500665664673
d1914a2,d1g3pa2,0.3196359872817993
d1914a2,d1g41a_,0.3617973029613495
d1914a2,d1g47a1,0.43414002656936646
d1914a2,d1g4ia_,0.4048682451248169
d1914a2,d1g5aa2,0.2614458203315735
d1914a2,d1g5ca_,0.3691469430923462
d1914a2,d1g5ta_,0.42579513788223267
d1914a2,d1g60a_,0.3431475758552551
d1914a2,d1g61a_,0.210024893283844
d1914a2,d1g66a_,0.2717539072036743
d1914a2,d1g6oa_,0.3055274188518524
d1914a2,d1g6xa_,0.41592156887054443
d1914a2,d1g7ea_,0.30569854378700256
d1914a2,d1g7sa1,0.2799575626850128
d1914a2,d1g7sa4,0.34339746832847595
d1914a2,d1g8ea_,0.493455171585083
d1914a2,d1g8fa1,0.29501497745513916
d1914a2,d1g8fa2,0.32289251685142517
d1914a2,d1g8fa3,0.3209570646286011
d1914a2,d1g8pa_,0.3155549466609955
d1914a2,d1ga6a_,0.2857518494129181
d1914a2,d1gaia_,0.1965325027704239
d1914a2,d1gcca_,0.38595736026763916
d1914a2,d1gcia_,0.24918967485427856
d1914a2,d1gd8a_,0.40439707040786743
d1914a2,d1gdha1,0.2424113005399704
d1914a2,d1gdta1,0.1982060968875885
d1914a2,d1geea_,0.26493147015571594
d1914a2,d1gefa_,0.363817036151886
d1914a2,d1gega_,0.2779662609100342
d1914a2,d1gh5a_,0.3360452353954315
d1914a2,d1ghea_,0.29294902086257935
d1914a2,d1ghja_,0.3556514084339142
d1914a2,d1gjwa2,0.23530425131320953
d1914a2,d1gk9.1,0.25208038091659546
d1914a2,d1gkma_,0.1631654053926468
d1914a2,d1gkpa2,0.29717329144477844
d1914a2,d1gkra1,0.3237738609313965
d1914a2,d1gkra2,0.2605433762073517
d1914a2,d1gkub1,0.3378448486328125
d1914a2,d1gkub3,0.2703261971473694
d1914a2,d1gl0i_,0.2888846695423126
d1914a2,d1gl4b_,0.3237946033477783
d1914a2,d1gmla_,0.3267356753349304
d1914a2,d1gmua1,0.2696627080440521
d1914a2,d1gmxa_,0.3718348741531372
d1914a2,d1go3e1,0.2454390525817871
d1914a2,d1goia1,0.24719911813735962
d1914a2,d1goia2,0.26608842611312866
d1914a2,d1gp0a_,0.5018719434738159
d1914a2,d1gp6a_,0.2531774640083313
d1914a2,d1gpja1,0.37529510259628296
d1914a2,d1gpja3,0.3088119626045227
d1914a2,d1gpma2,0.32998359203338623
d1914a2,d1gpra_,0.2538367509841919
d1914a2,d1gq6a_,0.35508644580841064
d1914a2,d1gqia1,0.26137471199035645
d1914a2,d1gqia2,0.28022098541259766
d1914a2,d1gqpa_,0.39478111267089844
d1914a2,d1gs5a_,0.2413521111011505
d1914a2,d1gs9a_,0.3583287298679352
d1914a2,d1gsia_,0.24873484671115875
d1914a2,d1gsoa3,0.31164395809173584
d1914a2,d1gtda_,0.3203173279762268
d1914a2,d1gtma1,0.27558428049087524
d1914a2,d1gtma2,0.3558433949947357
d1914a2,d1gtta1,0.25737056136131287
d1914a2,d1gtta2,0.27099430561065674
d1914a2,d1gu2a_,0.3998268246650696
d1914a2,d1gu3a_,0.36158907413482666
d1914a2,d1guia_,0.3002811074256897
d1914a2,d1guqa1,0.28148791193962097
d1914a2,d1guqa2,0.28803813457489014
d1914a2,d1gvea_,0.2598813772201538
d1914a2,d1gvna_,0.30199170112609863
d1914a2,d1gvpa_,0.2880218029022217
d1914a2,d1gvza_,0.2960003614425659
d1914a2,d1gwea_,0.2278718650341034
d1914a2,d1gwya_,0.3634880781173706
d1914a2,d1gxea_,0.3963577449321747
d1914a2,d1gxja_,0.1972576081752777
d1914a2,d1gxqa_,0.29880037903785706
d1914a2,d1gxua_,0.35688072443008423
d1914a2,d1gy8a_,0.2841285169124603
d1914a2,d1gz0a1,0.2872855067253113
d1914a2,d1gz2a_,0.4129984974861145
d1914a2,d1gzsb_,0.3199113607406616
d1914a2,d1h03p1,0.3734555244445801
d1914a2,d1h03p2,0.34227490425109863
d1914a2,d1h0za_,0.38078272342681885
d1914a2,d1h16a_,0.23855336010456085
d1914a2,d1h1oa1,0.32040345668792725
d1914a2,d1h1oa2,0.32639262080192566
d1914a2,d1h21a_,0.3208388686180115
d1914a2,d1h2ba1,0.39252009987831116
d1914a2,d1h2ba2,0.3708617687225342
d1914a2,d1h2ea_,0.40323561429977417
d1914a2,d1h2sb_,0.32153117656707764
d1914a2,d1h30a2,0.3700927495956421
d1914a2,d1h32a2,0.4206143319606781
d1914a2,d1h32b_,0.4208749532699585
d1914a2,d1h3fa1,0.354786217212677
d1914a2,d1h3la_,0.4506395757198334
d1914a2,d1h3na1,0.19885918498039246
d1914a2,d1h3na2,0.2707251310348511
d1914a2,d1h3na3,0.29194924235343933
d1914a2,d1h3oa_,0.4077467918395996
d1914a2,d1h3za_,0.42905545234680176
d1914a2,d1h4vb1,0.26321858167648315
d1914a2,d1h4vb2,0.2822791039943695
d1914a2,d1h54a1,0.23017922043800354
d1914a2,d1h54a2,0.3473661541938782
d1914a2,d1h5qa_,0.27530211210250854
d1914a2,d1h6da1,0.2838175296783447
d1914a2,d1h6ha_,0.4430190920829773
d1914a2,d1h6ua2,0.26681309938430786
d1914a2,d1h6va1,0.30166634917259216
d1914a2,d1h6va2,0.3277412950992584
d1914a2,d1h6va3,0.3807883858680725
d1914a2,d1h6ya_,0.35547327995300293
d1914a2,d1h72c2,0.26914095878601074
d1914a2,d1h7ca_,0.5935867428779602
d1914a2,d1h7sa2,0.4748125672340393
